video_url,video_id,user_username,video_thumbnail_url,video_alt_info_text,like_count_text,crawling_algorithm
https://www.tiktok.com/@yagi.072/video/7503884134280875282,7503884134280875282,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o0QGQHBNRT8IAVDowF5gfXeu4a1EwEbgUyycBT?lk3s=81f88b70&x-expires=1747659600&x-signature=IgH8HwMgRK88Rbba2lHFj%2BWODTE%3D&shp=81f88b70&shcp=-,パーソナルマシンピラティス STUDIO IVYのオリジナル楽曲 - パーソナルマシンピラティス STUDIO IVYを使用して八木チャン【食べて痩せるダイエット】が作成した痩せたくてピラティス始めたら､､､#毎日投稿 #ダイエット #ピラティスインストラクター ,158,selenium-human-like-1
https://www.tiktok.com/@yagi.072/photo/7505368690498538759,7505368690498538759,yagi.072,https://p16-sign-sg.tiktokcdn.com/tos-alisg-i-photomode-sg/5dcfc993f815493181a180ac00c4450c~tplv-photomode-image.jpeg?lk3s=81f88b70&x-expires=1747659600&x-signature=FcCh8kQWqgXaMoARYVYXS4vfBlg%3D&shp=81f88b70&shcp=-,とにかく体重だけ落としたくて短期間で7キロ痩せたことがあります。コンビニ行ってもカロリー表見ないと食べれなかったりみんなで外食してもカロリーばっかり気にして楽しめませんでした！ 今は友達と遊ぶ時はガッツリ食べて家では量は減らさないけど質のいい食べ物食べて肌も綺麗になりました🤩 見た目を変えたい！方は私をフォローしてください！ 運動方法や1日の食事載せてます！ #毎日投稿 #ダイエット #ピラティスインストラクター ,43,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7504997404127661319,7504997404127661319,yagi.072,https://p77-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ocQnMdwEfAELM2I7BBI0X2ABGiAqiCIvt4PIw2?lk3s=81f88b70&x-expires=1747659600&x-signature=HMKkZm5EUyet8DQwg6RsDEFWwUo%3D&shp=81f88b70&shcp=-,じぇるたん🐰🎀のHi five speed upを使用して八木チャン【食べて痩せるダイエット】が作成した脚やせに【筋膜ローラー】がオススメの理由⬇️ 血流が流れて浮腫み取れる！！ 固まった筋肉をほぐすことで可動域が広がり効かせたいところにしっかり効く！ やりすぎは良くないので‼️ 一箇所30秒〜1分でやりましょ いつでも見返せるようにいいね、保存、フォローよろしくお願いします♡ #毎日投稿 #ダイエット #ピラティスインストラクター #筋膜ローラー ,2235,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7504626804603358482,7504626804603358482,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owIElFoncB4MBnDZIfQBLUCgEqyCfJ67DgoARl?lk3s=81f88b70&x-expires=1747659600&x-signature=tteM0CTlbuF%2FtYrvaMNc9n9q9WQ%3D&shp=81f88b70&shcp=-,STUDIO incho3のカルメン前奏曲 チップチューンバージョンを使用して八木チャン【食べて痩せるダイエット】が作成した最近食べ過ぎでお母さんに心配される。#毎日投稿 #ダイエット #ピラティスインストラクター ,171,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7504248556623121672,7504248556623121672,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o8IABYMvxAEi6r6EayRnCBRkcViIUlsYng31C?lk3s=81f88b70&x-expires=1747659600&x-signature=bsaogf7JJIyUEbSjXvBkMjr48ug%3D&shp=81f88b70&shcp=-,せいかのオリジナル楽曲 - せいかを使用して八木チャン【食べて痩せるダイエット】が作成したグルテンフリー食べれるもの多くて楽しいです！！ #毎日投稿 #ダイエット #ピラティスインストラクター ,673,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7503512077865192722,7503512077865192722,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooXfMzMFQWAeQFFhkEQQh1RfGf078GKhgrI8AI?lk3s=81f88b70&x-expires=1747659600&x-signature=w%2FflBzIZC9Bi2goyBZyVAJJyzEQ%3D&shp=81f88b70&shcp=-,‘•.¸♡♡¸.•’のtalk that talkを使用して八木チャン【食べて痩せるダイエット】が作成した木更津でうなぎ食べたいなら絶対ここきて欲しい。 #木更津うなぎ鰻矢 #鰻屋 #木更津ランチ #うな重 #PR ,98,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7503132643479817490,7503132643479817490,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o4tIe8PAYAIjMeoQFqCQALCo9DQWQG82QeZswh?lk3s=81f88b70&x-expires=1747659600&x-signature=A2vootaOyFt2XHCuX%2F6btkoL2ko%3D&shp=81f88b70&shcp=-,ももくろちゃんZのモグモグモグを使用して八木チャン【食べて痩せるダイエット】が作成した過去一爆食した気がします。 気づいたら冷蔵庫漁ってるの怖いですよね。#毎日投稿 #ダイエット #ピラティスインストラクター ,380,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7502772775942196498,7502772775942196498,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o4zlUFDAREB1CQ4TdfEQ6LBANGygBvJnHofQCQ?lk3s=81f88b70&x-expires=1747659600&x-signature=DhoRZIw3zTme64Ga4N5kA%2FvGBsQ%3D&shp=81f88b70&shcp=-,cmatila_19のson originalを使用して八木チャン【食べて痩せるダイエット】が作成したたくさん食べて7キロ痩せた女の1日の食事#毎日投稿 #ダイエット #ピラティスインストラクター ,527,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7502369276964162823,7502369276964162823,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooBPuocBwCPiEGiRXjID5JAUKxgfwf4dasHISB?lk3s=81f88b70&x-expires=1747659600&x-signature=omwWFxeIaw3RjbtGzfLk02umot8%3D&shp=81f88b70&shcp=-,きっずさうんどのチープで可愛い　運動会の定番曲を使用して八木チャン【食べて痩せるダイエット】が作成したこの日はチートデイ💕💕#毎日投稿 #ダイエット #ピラティスインストラクター ,523,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7502029345402293522,7502029345402293522,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oooQf5xCEAtwJjhZAgLoOPoGDenNQeRIDICxyg?lk3s=81f88b70&x-expires=1747659600&x-signature=UDdeLYbgUyDpZuDg9uZuQfiVNw0%3D&shp=81f88b70&shcp=-,じぇるたん🐰🎀のHi five speed upを使用して八木チャン【食べて痩せるダイエット】が作成した幸せな一日でした‼️ こんなに食べて体重キープできてる方法は、マッジでピラティスと歩くことです！ まずは体験から！いつでも待ってます♪#毎日投稿 #ダイエット #ピラティスインストラクター ,597,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7501655434806201618,7501655434806201618,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUG2ooIJQC5NYQIIeejdIwcDaXSKnAKlHeAILQ?lk3s=81f88b70&x-expires=1747659600&x-signature=fPZDtM5otdFPeakIsBbOqoggw7Y%3D&shp=81f88b70&shcp=-,"K-FORCEのオリジナル楽曲 - K-FORCEを使用して八木チャン【食べて痩せるダイエット】が作成した食べて痩せる！ためにやってることは ピラティス 半身浴15分くらい 10,000歩歩く 寝る 笑う #毎日投稿 #ダイエット #ピラティスインストラクター ",4008,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7501292626398907656,7501292626398907656,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMILkrQA4qAFaEf4g3jI7Mfv9ED8DCAQGFeQ0z?lk3s=81f88b70&x-expires=1747659600&x-signature=erWc2umNntjSimd%2BkVKLEbal%2BVE%3D&shp=81f88b70&shcp=-,multi speed 🎶のK I S S Y O Uを使用して八木チャン【食べて痩せるダイエット】が作成した7キロ痩せた女の1日の食事#毎日投稿 #ダイエット #ピラティスインストラクター ,6441,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7500905921950797074,7500905921950797074,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oAlKIoUdfDAjkkdkZSFfDjQCgInAvCBMIHf0YE?lk3s=81f88b70&x-expires=1747659600&x-signature=nYwSBNX%2FxJqHbscjkGLIAFn9oP0%3D&shp=81f88b70&shcp=-,567のオリジナル楽曲 - 567を使用して八木チャン【食べて痩せるダイエット】が作成した1日でお腹薄くする方法！！#毎日投稿 #ピラティスインストラクター #ダイエット ,239,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7500545569983614215,7500545569983614215,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oYocNBEBYgA6JaAdBwXUEISIAhPSqZin8zBia?lk3s=81f88b70&x-expires=1747659600&x-signature=r2MCQwowNqgraCTrIpLPimulSn4%3D&shp=81f88b70&shcp=-,マーカス・タイネルト／浅野高瑛とハートフル・フレンズ・オーケストラのトランペット吹きの休日（アンダーソン）を使用して八木チャン【食べて痩せるダイエット】が作成したマッジで好きなもの食べてダイエットした方が綺麗に痩せてきます！！#毎日投稿 #ピラティスインストラクター #ダイエット ,838,selenium-human-like-1
https://www.tiktok.com/@yagi.072/video/7500173483586931976,7500173483586931976,yagi.072,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/osgdQ4ED0FfDd7MFeQfrI3KQBwFpHjAKEgC8FA?lk3s=81f88b70&x-expires=1747659600&x-signature=zqTcZvieDLBRpzhNmhqpS1kdEvM%3D&shp=81f88b70&shcp=-,K-FORCEのオリジナル楽曲 - K-FORCEを使用して八木チャン【食べて痩せるダイエット】が作成した7キロ痩せた女の1日！ #歌舞伎酒場あげあげ #歌舞伎町グルメ #歌舞伎町居酒屋 #新宿飲み#PR ,565,selenium-human-like-1
